Type,Id,Token,Speaker
Morpheme,256#00:14:17#0, そうなんだ,
Morpheme,256#00:14:18#0,韓国語朝鮮語も同様ということ ですね,
Morpheme,256#00:14:21#0, そうだから韓国語とや たらに似てるなってなったけど,
Morpheme,256#00:14:23#0,系統的には同じ系統だと言われて いない,
Morpheme,256#00:14:26#0,うですね,
Morpheme,256#00:14:27#0, おそらく違うだろうと,
Morpheme,256#00:14:28#0,れも以前話したようにやっぱり 資料がないのでどうしても,
Morpheme,256#00:14:32#0,遡れないので証明はできないということ ですね,
Morpheme,256#00:14:35#0, 大変だな,
Morpheme,256#00:14:36#0,いうわけでブシャスキ語 も他に関係づけられる言語がない,
Morpheme,256#00:14:42#0,らしくてその点で普通は知ってる というか,
Morpheme,256#00:14:44#0, 知らんよ常識みたいに言われてる,
Morpheme,256#00:14:48#0,からあんまり使わない方 の意味での孤立語だということ,
Morpheme,256#00:14:51#0,ですね,
Morpheme,256#00:14:52#0, いやちょっと分からん 分からん,
Morpheme,256#00:14:53#0,え,
Morpheme,256#00:14:54#0, 強く使う意味での孤立語 も分かんない,
Morpheme,256#00:14:55#0,ういうことですよね,
Morpheme,256#00:14:56#0, ないだから口着語屈折語 孤立語の孤立語の方じゃなくて,
Morpheme,256#00:15:00#0,系統的な意味での孤立語ですね,
Morpheme,256#00:15:01#0,うですね,
Morpheme,256#00:15:02#0, 孤立語に多義性があるんですね,
Morpheme,256#00:15:04#0,うなんですよ今ここだと 堀本さんが若干孤立語,
Morpheme,256#00:15:08#0, 僕が孤立語確かに孤立 してるけど,
Morpheme,256#00:15:11#0,ょっと分かんない,
Morpheme,256#00:15:12#0, あるあるに入らなくて 孤立してるけどな確かに,
Morpheme,256#00:15:16#0,そのブシャスキ語はどこで話されて るんですか,
Morpheme,256#00:15:19#0,いこれはパキスタンで話されてる,
Morpheme,256#00:15:21#0,言語,
Morpheme,256#00:15:22#0, パキスタンか,
Morpheme,256#00:15:23#0,いうことらしいですね,
Morpheme,256#00:15:24#0, なんかブルシャスキって言う,
Morpheme,256#00:15:26#0,からなんかロシアとかロシアっぽい 名前なの,
Morpheme,256#00:15:30#0,ストエフスキー,
Morpheme,256#00:15:31#0, ドストエフスキーみたいな,
Morpheme,256#00:15:32#0,スワロフスキー,
Morpheme,256#00:15:33#0, そうじゃないみたいですね,
Morpheme,256#00:15:35#0,思ってスワロフスキーで検索 したらオーストリアでした創業,
Morpheme,256#00:15:40#0,ロシアじゃないですか,
Morpheme,256#00:15:41#0, 難しい何を検索してるんですか,
Morpheme,256#00:15:44#0,とね今の時間でこのスワロフスキー,
Morpheme,256#00:15:47#0,と一緒じゃないんですねっていう 話をしようと思って一応裏取り,
Morpheme,256#00:15:50#0,しとこうと思ったら案の定ロシア じゃなくてやべえ危なかった,
Morpheme,256#00:15:53#0,と思いつつウィキペディア読んで たらちょっといい情報というか,
Morpheme,256#00:15:57#0,スワロフスキーのウィキペディア が面白かったんでちょっと言って,
Morpheme,256#00:16:01#0,いいですか,
Morpheme,256#00:16:02#0, 話聞いてないですね多分ね,
Morpheme,256#00:16:03#0,白い話ですよね,
Morpheme,256#00:16:04#0, 何調べてたんですかね,
Morpheme,256#00:16:05#0,ワロフスキーの概要にざー っと会社の遠隔とか書いてあるんですよ,
Morpheme,256#00:16:11#0,こんな感じですって言ってその 最後に命の息吹が吹き込まれ美,
Morpheme,256#00:16:16#0,とエレガントを卓越したクラフトマン シップにあふれるバラエティ豊かな,
Morpheme,256#00:16:20#0,ジュエリーとアクセサリーが生まれて いるって書いてあって明らかに,
Morpheme,256#00:16:24#0,中立性を書いた編集がされている,
Morpheme,256#00:16:26#0, コンペしたんでしょうねコンページ からね多分,
Morpheme,256#00:16:28#0,ちゃくちゃwikipediaっぽくない 文体でめっちゃ面白くない美と,
Morpheme,256#00:16:33#0,エレガントを卓越したクラフトマン シップにあふれるバラエティ豊かな,
Morpheme,256#00:16:36#0,ジュエリーとアクセサリーが生まれて いるんですよ,
Morpheme,256#00:16:38#0, 社内の人が編集したみたいなね,
Morpheme,256#00:16:40#0,たみたいなね,
Morpheme,256#00:16:41#0, 情報量があんまない,
Morpheme,256#00:16:42#0,かに,
Morpheme,256#00:16:43#0, 褒めてるだけみたいな,
Morpheme,256#00:16:44#0,やいいwikipediaスワロフスキー のwikipedia概要欄にリンク貼っとき,
Morpheme,256#00:16:47#0,ます,
Morpheme,256#00:16:48#0, いらんと思うけどなぁ,
Morpheme,256#00:16:52#0,続いて私から5番目ちょっとこれ 堀本さん多分知ってる気がする,
Morpheme,256#00:16:56#0, さすがにコイ知ってるやつ,
Morpheme,256#00:16:59#0,きますねダニ語,
Morpheme,256#00:17:00#0, ダニ語?ダニ語?,
Morpheme,256#00:17:01#0,っくりしてですよねごめんなさい,
Morpheme,256#00:17:02#0, まあまあまあまあ,
Morpheme,256#00:17:03#0,うですよねダニ語はちょっと 有名,
Morpheme,256#00:17:04#0, 僕知ってますよダニ語は,
Morpheme,256#00:17:06#0,あのねダニが喋るやつ,
Morpheme,256#00:17:09#0, ちっちゃいやつが,
Morpheme,256#00:17:10#0,布団とかで喋ってるやつです,
Morpheme,256#00:17:12#0,いつも堀本さんは会話する タイプの,
Morpheme,256#00:17:14#0, そうそうそう布団でねどう,
Morpheme,256#00:17:16#0,どう俺の布団寝心地どうってやって ますもんね,
Morpheme,256#00:17:20#0,れですよねダニ語,
Morpheme,256#00:17:21#0,います違います,
Morpheme,256#00:17:22#0, でしょうね,
Morpheme,256#00:17:26#0,れアフリカのダニ族が話している,
Morpheme,256#00:17:27#0,言葉なんですけどこれがどういう 理由で惹かれるかっていうと色の,
Morpheme,256#00:17:30#0,名前の時に必ず出てきますね,
Morpheme,256#00:17:32#0, なんか面白いんですか色の,
Morpheme,256#00:17:33#0,うダニ族は色の基本の色彩語,
Morpheme,256#00:17:35#0,を黒と白しか持たないんですよ,
Morpheme,256#00:17:37#0, ああ面白いですね,
Morpheme,256#00:17:38#0,ていうのでやべえ基本の色彩語を書いた,
Morpheme,256#00:17:41#0,ケイかポールケイと,
Morpheme,256#00:17:43#0, バーリン,
Morpheme,256#00:17:44#0,ーリンバーリン&ケイのこの本,
Morpheme,256#00:17:46#0,の中で多分頭の方に出てくるんですけど,
Morpheme,256#00:17:49#0,これがかなり多分いろんなところ で惹かれて,
Morpheme,256#00:17:51#0, へえ,
Morpheme,256#00:17:52#0,ニ語といえばもう黒白の とこだみたいな感じになってます,
Morpheme,256#00:17:55#0,ね,
Morpheme,256#00:17:56#0, ダニ語でこんにちはは何て,
Morpheme,256#00:17:57#0,言うんですか,
Morpheme,256#00:17:58#0,顔でこうはーはーはーって,
Morpheme,256#00:18:02#0,言うとこんにちはになりますから,
Morpheme,256#00:18:04#0, それは万国共通のやつだから,
Morpheme,256#00:18:06#0,ダニ語で教えてくれるの母じゃない ので,
Morpheme,256#00:18:09#0,んなら黒と白にあたる語,
Morpheme,256#00:18:10#0,も僕は知らないですダニ語の,
Morpheme,256#00:18:11#0, 僕も知らないです,
Morpheme,256#00:18:12#0, その知識だけあるんですね,
Morpheme,256#00:18:14#0,う多分ね,
Morpheme,256#00:18:15#0, 黒と白があるよ,
Morpheme,256#00:18:16#0,学の本読むとこういうね 言語エアップがめちゃくちゃ増えて,
Morpheme,256#00:18:21#0,いくんで,
Morpheme,256#00:18:22#0, そうですね,
Morpheme,256#00:18:23#0,えダニ族の人は赤とか言いたい 時どうするんですか,
Morpheme,256#00:18:24#0,っとだから基本の色彩語 がないだけなので,
Morpheme,256#00:18:26#0,ん,
Morpheme,256#00:18:27#0,ょっとごめんなさいこれ ちゃんと裏取ってないけど表現,
Morpheme,256#00:18:29#0,したければそれは血のようだみたいな 言葉を言ったりして,
Morpheme,256#00:18:33#0,ーなるほどなるほど,
Morpheme,256#00:18:34#0,れは基本の色彩語に当たらない と思うので,
Morpheme,256#00:18:36#0,いはい,
Morpheme,256#00:18:37#0,ういう表現で代用する血 と,
Morpheme,256#00:18:38#0,じ色だみたいなね,
Morpheme,256#00:18:39#0,うですねはい,
Morpheme,256#00:18:40#0, でもピダハン語の時にやってました よね,
Morpheme,256#00:18:47#0,うですねピダハン語はこれは 血でしたっけ赤がなくて,
Morpheme,256#00:18:48#0,ーそうだったかも,
Morpheme,256#00:18:49#0,いで白は透けて見えるとか だったしなので緑はまだ熟してない,
Morpheme,256#00:18:51#0,かでしたね,
Morpheme,256#00:18:52#0, ポケットモンスター血とまだ熟してない,
Morpheme,256#00:18:54#0,う,
Morpheme,256#00:18:55#0,ダハン族のねポケモン発売 してないポケットモンスターまだ,
Morpheme,256#00:18:58#0,熟してない,
Morpheme,256#00:18:59#0,ケットモンスターピダハン 言ってたわ,
Morpheme,256#00:19:00#0,ってたな,
Morpheme,256#00:19:01#0,んな感じになるかもしんない ですね,
Morpheme,256#00:19:02#0, 面白いですねキレなくて 最高ですねポケットモンスター,
Morpheme,256#00:19:10#0,まだ熟してない発売,
Morpheme,256#00:19:11#0,売すんのみたいな熟してない けど,
Morpheme,256#00:19:14#0,だいまジルバル語ホピー 語ブルシャスキー語ダニ語ときて,
Morpheme,256#00:19:21#0,続いて5番目ですね黒島先生何が ありますか,
Morpheme,256#00:19:23#0,いそろそろこれいっちゃい ましょうかね,
Morpheme,256#00:19:26#0,来ますかついに,
Morpheme,256#00:19:27#0,トカス語ロトカス語,
Morpheme,256#00:19:29#0,ちゃー,
Morpheme,256#00:19:30#0,トカス語,
Morpheme,256#00:19:31#0, 読まずいいんじゃない,
Morpheme,256#00:19:32#0,れですか宝くじ買うのに 夢中になってるやつだけが喋る,
Morpheme,256#00:19:37#0,言葉借金して宝くじ買ってるやつ だけ使える言葉ですか,
Morpheme,256#00:19:41#0, 悪ぬちではないです,
Morpheme,256#00:19:42#0,いますよもちろん違います,
Morpheme,256#00:19:44#0,番で500枚買うことを連合 っていうみたいなロトカス界隈で,
Morpheme,256#00:19:49#0,だけ使われる言葉,
Morpheme,256#00:19:50#0, もうなんかしらっと言わない でくださいロトカス界隈,
Morpheme,256#00:19:51#0,ろんなところにだから刃を 振りますのやめろって言っちゃ,
Morpheme,256#00:19:54#0,ったから,
Morpheme,256#00:19:55#0,違いましたそんな界隈ない ですね,
Morpheme,256#00:19:56#0, はい違います違います,
Morpheme,256#00:19:59#0,の時音素の数が少ないとか 多いとかいう話をしてたんですけ,
Morpheme,256#00:20:04#0,どもそのめっちゃ少ない方にある のがロトカス語,
Morpheme,256#00:20:08#0, 前年10足す3とかでした けどなんか,
Morpheme,256#00:20:10#0,いそれぐらいですか,
Morpheme,256#00:20:11#0, 母音3,
Morpheme,256#00:20:12#0,あそうか母音が3つで子音 が10みたいな,
Morpheme,256#00:20:15#0,んな感じでしたよね,
Morpheme,256#00:20:16#0,かける10で30音響しか作れない じゃんみたいな話したやつですね,
Morpheme,256#00:20:21#0,うですね一番だから子音 が少ない方の言語で挙げた6個ですね,
Morpheme,256#00:20:27#0,子音が6個ぐらいしかないで母音 が5個ぐらいで計11個ぐらいですか,
Morpheme,256#00:20:31#0,ねすごく少ない方,
Morpheme,256#00:20:33#0, ああそっかそっか,
Morpheme,256#00:20:34#0,のやつですね,
Morpheme,256#00:20:35#0, 3個のやつじゃなくて,
Morpheme,256#00:20:36#0,体としてめっちゃ少ない やつってことですねだから母音,
Morpheme,256#00:20:39#0,と子音を足し合わせた数がすごい 少ない,
Morpheme,256#00:20:41#0,うですね子音の方がすごく 少ないですね,
Morpheme,256#00:20:44#0, なるほど6って言ってました 今,
Morpheme,256#00:20:45#0,うですね,
Morpheme,256#00:20:46#0, 子音6,
Morpheme,256#00:20:47#0,ないね,
Morpheme,256#00:20:48#0, 子音6相当少ないね,
Morpheme,256#00:20:49#0,か,
Morpheme,256#00:20:50#0, がロトカス語なんだ,
Morpheme,256#00:20:51#0,うですね,
Morpheme,256#00:20:52#0, ロトカス語で子音4つ 使っちゃってますけど大丈夫ですか,
Morpheme,256#00:20:58#0,うですね,
Morpheme,256#00:20:59#0, ほぼ使い果たしてますけど,
Morpheme,256#00:21:00#0,うですね,
Morpheme,256#00:21:01#0, 全力投球してます,
Morpheme,256#00:21:02#0,分の4使い方,
Morpheme,256#00:21:03#0, でも子音が例えば少ない 時どれが入ってると思いますか,
Morpheme,256#00:21:11#0, とりあえずロRとTとKとSロトカス,
Morpheme,256#00:21:15#0,も入ってるんだろうなと思います けど,
Morpheme,256#00:21:16#0,ょっとロトカス語のこと 忘れてもらってもいいですか,
Morpheme,256#00:21:19#0, 本当ですか,
Morpheme,256#00:21:20#0,りあえず例えば言語の中で 子音の数がめっちゃ少ないって,
Morpheme,256#00:21:25#0,なったらこれは入れたいこれは 必ず入ってる,
Morpheme,256#00:21:29#0, はいはいはいだから無人島,
Morpheme,256#00:21:30#0,に3つだけ持っていけるとしたら みたいな感じで,
Morpheme,256#00:21:32#0,音を持っていけるとしたら,
Morpheme,256#00:21:33#0, 子音を6個だけ持っていける としたらどれにするか,
Morpheme,256#00:21:36#0,しみですねこれ,
Morpheme,256#00:21:37#0, そしてピントコンはその状況,
Morpheme,256#00:21:39#0,ピントコンはでもねでもなんか わかるよ俺多分Kは持っていきたい,
Morpheme,256#00:21:46#0,ですもんなんかかきくけっこう はめっちゃ特徴的な気がする,
Morpheme,256#00:21:50#0,ん,
Morpheme,256#00:21:51#0, これは聞き取りやすい から,
Morpheme,256#00:21:52#0,いはい,
Morpheme,256#00:21:53#0, 持っていきたいあとTじゃない,
Morpheme,256#00:21:54#0,立ちつてと,
Morpheme,256#00:21:55#0,いはいはい,
Morpheme,256#00:21:56#0, かきくけっこう,
Morpheme,256#00:21:57#0,いですね調音機関がだいぶ 離れてますね,
Morpheme,256#00:22:00#0, とかは持っていきたい,
Morpheme,256#00:22:01#0,いですね,
Morpheme,256#00:22:02#0, でねハーヒーフヘホとかは,
Morpheme,256#00:22:05#0,なんか発音しにくいからいらない 気がするんだけど,
Morpheme,256#00:22:07#0,う発音しない,
Morpheme,256#00:22:08#0, もういらない,
Morpheme,256#00:22:09#0,人島では,
Morpheme,256#00:22:10#0, アミムメモとかもなんか 難しそうなんだよな,
Morpheme,256#00:22:16#0,んとこツクツク言ってます けどね,
Morpheme,256#00:22:17#0, パピ,
Morpheme,256#00:22:18#0,クツク,
Morpheme,256#00:22:19#0, 今んとこツクツクしか言えない ですねタクシー山林タクシー,
Morpheme,256#00:22:21#0,おなじみのツクツクしか言えない のですね,
Morpheme,256#00:22:24#0,パピポペポ良さそう,
Morpheme,256#00:22:25#0,お素晴らしい,
Morpheme,256#00:22:26#0, さすが,
Morpheme,256#00:22:28#0,いいですね,
Morpheme,256#00:22:29#0, そうですそうです,
Morpheme,256#00:22:30#0,KP,
Morpheme,256#00:22:31#0, TKP東京会議,
Morpheme,256#00:22:32#0,だっけあれ,
Morpheme,256#00:22:33#0,議室,
Morpheme,256#00:22:34#0, 会議室,
Morpheme,256#00:22:35#0,議室のTKPさんね あれすげえな持っていきたいシーン,
Morpheme,256#00:22:41#0,だけで作った会社持っていきたい シーンだけうちの会議室にはこれ,
Morpheme,256#00:22:44#0,を持ってきてくださいねっていう のを地味に暗示していたのかあれ,
Morpheme,256#00:22:47#0, 違います違います,
Morpheme,256#00:22:48#0,文字ですから,
Morpheme,256#00:22:49#0, あと何にぬねんのとかも いいんじゃないですか,
Morpheme,256#00:22:50#0,ね,
Morpheme,256#00:22:51#0, TKPNSSもいいんじゃない,
Morpheme,256#00:22:52#0,いですね,
Morpheme,256#00:22:53#0, Sとかじゃないですか,
Morpheme,256#00:22:54#0,うです少ないというか その大体どういう原稿を作って,
Morpheme,256#00:22:55#0,いるのかっていうのが 多いんですよね,
Morpheme,256#00:22:56#0, 多いですね,
Morpheme,256#00:22:57#0,いですね,
Morpheme,256#00:22:58#0, 多いですね,
Morpheme,256#00:22:59#0,いですね でもやっぱり 今のTKPの会議室,
Morpheme,256#00:23:05#0,はやっぱり間違いないじゃんもう,
Morpheme,256#00:23:06#0, 補強されてないんだけど 今のね,
Morpheme,256#00:23:07#0,まりじゃんこのシーンも われわれに持ってきてくださいね,
Morpheme,256#00:23:08#0,っていう会議室ではこれだけを 使ってくださいねっていう感じ,
Morpheme,256#00:23:09#0,のメッセージ,
Morpheme,256#00:23:10#0, 何で核心の度合いを深めてんの,
Morpheme,256#00:23:11#0,何も変わってないじゃんさっき の状況,
Morpheme,256#00:23:12#0,ンキシャだったから感動 しちゃった,
Morpheme,256#00:23:13#0, 僕はそんなお勧め付け つけてないんですけど,
Morpheme,256#00:23:14#0,やいやいやいや,
Morpheme,256#00:23:15#0, いやいやいやいや,
Morpheme,256#00:23:16#0,やいやいやいや,
Morpheme,256#00:23:17#0, 言わないでください,
Morpheme,256#00:23:31#0,KP会議室にはトゥクトゥク で来てくださいねってことですか,
Morpheme,256#00:23:35#0,ねじゃあ,
Morpheme,256#00:23:36#0, 笑,
Morpheme,256#00:23:37#0,れは間違いないですね,
Morpheme,256#00:23:38#0, そういうこと,
Morpheme,256#00:23:39#0,ういうことだったの,
Morpheme,256#00:23:40#0, トゥクトゥクで来てください タクシーとか来ないでくださいね,
Morpheme,256#00:23:41#0,っていう,
Morpheme,256#00:23:42#0,やタクシーもいけんじゃない,
Morpheme,256#00:23:43#0, 本当だタクシーもTKPは,
Morpheme,256#00:23:44#0,豪じゃない,
Morpheme,256#00:23:45#0, 強豪じゃない,
Morpheme,256#00:23:46#0,豪じゃない,
Morpheme,256#00:23:47#0, 強豪してるあれ,
Morpheme,256#00:23:48#0,てことはタクシーもやっぱり このシーンを持ってきてくださいね,
Morpheme,256#00:23:50#0,う,
Morpheme,256#00:23:51#0,らかにしてるわけですね,
Morpheme,256#00:23:52#0, タクシーメーターカリブオレット みたいな言葉の略語ですから,
Morpheme,256#00:23:58#0,タクシーは,
Morpheme,256#00:23:59#0,うなのタクシーって略語なの,
Morpheme,256#00:24:00#0, タクシーはタクシーメーター カブリオレットみたいなタクシーメーター,
Morpheme,256#00:24:05#0,ってのは税金のタックスみたいな のにメーターだから要は料金を,
Morpheme,256#00:24:10#0,測るってことで,
Morpheme,256#00:24:11#0,金メーター,
Morpheme,256#00:24:12#0, 料金メーターは馬車なんだよね 確かね2頭か馬がついた馬車みたいな,
Morpheme,256#00:24:17#0,意味で,
Morpheme,256#00:24:18#0,金メーターがついた馬車みたいな,
Morpheme,256#00:24:19#0, そうそうそう,
Morpheme,256#00:24:20#0,金のとこだけ取っちゃった,
Morpheme,256#00:24:21#0, そうです,
Morpheme,256#00:24:22#0,クシーのとこだけ取っちゃった,
Morpheme,256#00:24:23#0, だからタクシーは例外的に綴り,
Morpheme,256#00:24:28#0,がiで終わる単語なんですね,
Morpheme,256#00:24:30#0,あ確かにiで終わる単語あんまりないのか,
Morpheme,256#00:24:32#0, そうノルド語系のスキーとか,
Morpheme,256#00:24:34#0,はありますけどそれを除くと基本的には yで終わるんですよeで終わるものは,
Morpheme,256#00:24:38#0,うかも,
Morpheme,256#00:24:39#0, 確かに 樋口 そうなんだけどタクシーが,
Morpheme,256#00:24:42#0,なぜかyじゃなくてiになってるのはタクシーメーターを切ったから,
Morpheme,256#00:24:45#0, へえ,
Morpheme,256#00:24:46#0,んですよね,
Morpheme,256#00:24:47#0, 5の途中で切られちゃってるから,
Morpheme,256#00:24:48#0,iで終わってる,
Morpheme,256#00:24:49#0,う例外として生き残ってるっていう,
Morpheme,256#00:24:50#0, へえ散らかったな全然もう原型ない,
Morpheme,256#00:24:54#0,原型ない回避室の時点でだいぶ原型 なかったのにタクシーにしたら,
Morpheme,256#00:24:58#0,もう何もなくなっちゃった,
Morpheme,256#00:24:59#0,変失礼しましたごめんなさい,
Morpheme,256#00:25:02#0,本当に,
Morpheme,256#00:25:03#0, 話戻すとシーン大体どこにでも,
Morpheme,256#00:25:06#0,ある3つはtkpなのだと,
Morpheme,256#00:25:08#0,ういうことですねだからロトカス,
Morpheme,256#00:25:11#0,語の場合はそれに加えてあと3つですねptkの後はそれを全部日本語,
Morpheme,256#00:25:18#0,でいうと濁音ですね優勢音と我々 言うんですけどもそれにしたぶ,
Morpheme,256#00:25:23#0,ぐぐがあるということですね,
Morpheme,256#00:25:25#0, これはかなりやっぱ聞き取りやす,
Morpheme,256#00:25:28#0,そうですねだから実質ベース3つです もんね3つのやつを無声優勢っていう,
Morpheme,256#00:25:32#0,ふうにカードを裏返してるだけです もんね,
Morpheme,256#00:25:36#0,れで6個というわけですねだから,
Morpheme,256#00:25:38#0,ロトカス語すごく有名ですよね,
Morpheme,256#00:25:41#0, ちょっと待ってロトカス語でロトカス,
Morpheme,256#00:25:46#0,語発音できなくないロじゃなかった じゃ今,
Morpheme,256#00:25:49#0,づきましたねこれがちょっと 難しいんですけどおそらくですね,
Morpheme,256#00:25:54#0,前回ルイケイロンの時にも言ったん ですけども音素があくまでそこの,
Morpheme,256#00:26:00#0,音素っていうことであってたぶんptkのtあたりがロみたいに多分,
Morpheme,256#00:26:05#0,発音されるときがあるんですよね,
Morpheme,256#00:26:07#0, あーとーとーみたいな,
Morpheme,256#00:26:10#0,のでちょっと表記売れがある かもしんないですね,
Morpheme,256#00:26:16#0, なるほどなるほど,
Morpheme,256#00:26:19#0,ゃあロトカス語はいいとして も多いほうの言語ですね,
Morpheme,256#00:26:23#0, 120語くらいありましたよね,
Morpheme,256#00:26:25#0,いあれありましたけども他に 前回出した言語の前にですね,
Morpheme,256#00:26:32#0,一番死因が多いって言われてた 言語があって,
Morpheme,256#00:26:35#0, だから前に出てきた122 個は今のレコードホルダーでそいつ,
Morpheme,256#00:26:40#0,に抜かれるまでナンバーワンだった やつ,
Morpheme,256#00:26:42#0,うですねそれはすごく有名な 言語でウビフ語,
Morpheme,256#00:26:45#0, ウビフ語,
Morpheme,256#00:26:46#0,ビフ語,
Morpheme,256#00:26:47#0, 入ってこないのはずっとずっと 入ってこないのはさっきのスワロフスキー,
Morpheme,256#00:26:50#0,語みたいなやつも入ってこない し,
Morpheme,256#00:26:51#0,句ばっかりですね,
Morpheme,256#00:26:52#0, ブルシャスキーの失礼 なのに,
Morpheme,256#00:26:53#0,ルシャスキー語が入ってこない しもう今言ってるうちに忘れた,
Morpheme,256#00:26:57#0,もうなんだっけンブフ語だっけ 樋口 ウビフ語,
Morpheme,256#00:27:02#0, 何でンで始めようとしてるの,
Morpheme,256#00:27:04#0,ロンゴロ文字みたいな ンから始まるパターンかなって,
Morpheme,256#00:27:07#0,ウビフ語です,
Morpheme,256#00:27:08#0, ウビフ語ですね,
Morpheme,256#00:27:09#0,にも例えられねえ ロトカス みたいな感じにもならないわ,
Morpheme,256#00:27:12#0,ウビフ語,
Morpheme,256#00:27:13#0, どの辺で話されてる,
Morpheme,256#00:27:14#0, これはコーカサスですね コーカサスの言語ってすごく死因,
Morpheme,256#00:27:18#0,が多いんですけど,
Morpheme,256#00:27:19#0,ーカサスもあんまよく分 かんないけど東欧とロシアの間,
Morpheme,256#00:27:22#0,ぐらいの地方のイメージですよね 多分,
Morpheme,256#00:27:25#0, グルジア語とか話されてる ところですね,
Morpheme,256#00:27:27#0,されてる言語聞いてない ですね,
Morpheme,256#00:27:31#0, ジョージアとかあの辺の ごちゃごちゃした東欧ロシアあたり,
Morpheme,256#00:27:35#0,の,
Morpheme,256#00:27:36#0,ルジア語,
Morpheme,256#00:27:37#0, グルジア語,
Morpheme,256#00:27:38#0,ルジア語,
Morpheme,256#00:27:39#0, ジョージア語というか あれあんま好きじゃないんですけど,
Morpheme,256#00:27:41#0,ね,
Morpheme,256#00:27:42#0,れがですか,
Morpheme,256#00:27:43#0, ジョージアに合わせる みたいな,
Morpheme,256#00:27:44#0,あはいはい,
Morpheme,256#00:27:45#0,っどういうこと,
Morpheme,256#00:27:46#0, えっグルジア語って呼ば れてたじゃないですか,
Morpheme,256#00:27:49#0,グルジアっていうか国の名前も グルジアで途中でジョージアにします,
Morpheme,256#00:27:55#0,みたいななりましたよね,
Morpheme,256#00:27:56#0,あそうだったあんま僕それ ピンときてなかったですね,
Morpheme,256#00:27:58#0, あ本当ですかでそれに合わせて,
Morpheme,256#00:28:00#0,あのグルジア語のこともジョージア語 っていう人がいるんですけどなんか,
Morpheme,256#00:28:04#0,しっくりこなくて英語ですよね ジョージアって,
Morpheme,256#00:28:07#0,うですね,
Morpheme,256#00:28:08#0, なんで英語に合わせたん っていう,
Morpheme,256#00:28:10#0,ん,
Morpheme,256#00:28:11#0, はいはい,
Morpheme,256#00:28:12#0,あだから日本語は日本語 であってジャパン語ではないよね,
Morpheme,256#00:28:16#0,みたいなこと,
Morpheme,256#00:28:17#0, そういうことですね,
Morpheme,256#00:28:18#0,ん,
Morpheme,256#00:28:19#0, グルジア語ってグルジア のことなんていうかもちろん知って,
Morpheme,256#00:28:21#0,ますよね,
Morpheme,256#00:28:22#0,や知らないですけど,
Morpheme,256#00:28:23#0, あれ,
Morpheme,256#00:28:24#0,らない,
Morpheme,256#00:28:25#0,れ,
Morpheme,256#00:28:26#0, 当然知らないですけど,
Morpheme,256#00:28:27#0,ょっとパーソナリティ として今力不足な部分が,
Morpheme,256#00:28:28#0,うぶん舐めないかもしれない,
Morpheme,256#00:28:29#0,やみずほさんじゃあ答えを 教えてもらっていいですか,
Morpheme,256#00:28:30#0,あすみませんじゃあみずほさん,
Morpheme,256#00:28:31#0,の答え,
Morpheme,256#00:28:32#0,ははははって言っちゃってる,
Morpheme,256#00:28:33#0,顔こそが答えです笑顔でハッピー,
Morpheme,256#00:28:35#0,に笑顔,
Morpheme,256#00:28:36#0, 笑顔が万国共通語ということで,
Morpheme,256#00:28:38#0,お後がよろしいように,
Morpheme,256#00:28:52#0, 落ちた落ちた落ちてない のでないのかなにもっていうか,
Morpheme,256#00:28:54#0, 落ちてないのよ何も笑,
Morpheme,256#00:28:56#0, え何なんですかグルジア 語で,
Morpheme,256#00:28:57#0,カルトベロです,
Morpheme,256#00:28:58#0, サカルトベロ笑,
Morpheme,256#00:28:59#0,カルトベロ笑,
Morpheme,256#00:29:01#0, 笑,
Morpheme,256#00:29:02#0,ルジア語でジョージア のことサカルトベロって言うんですか,
Morpheme,256#00:29:03#0,カルトベロ語あれ欲しい なまでも犬とかねサカルトベロ,
Morpheme,256#00:29:09#0,が出ますから,
Morpheme,256#00:29:10#0, 笑,
Morpheme,256#00:29:11#0,際サカルトベロ語,
Morpheme,256#00:29:12#0, 出ないよ別にサカっても ベロ出ないって別に,
Morpheme,256#00:29:13#0,にハーハー言ってない興奮 してるわけではない,
Morpheme,256#00:29:14#0,奮してハーハーって舌出してるんじゃないですか,
Morpheme,256#00:29:15#0, 違いますよ,
Morpheme,256#00:29:16#0,いましたか,
Morpheme,256#00:29:17#0,話してたのはサカルトベロ 語ではなく,
Morpheme,256#00:29:18#0,う違う,
Morpheme,256#00:29:19#0,口先生が挙げたのはなんか 別のやつでしたよね何だっけ,
Morpheme,256#00:29:20#0, ウギフ語でした,
Morpheme,256#00:29:21#0,ギフ語何にも覚えられない 笑,
Morpheme,256#00:29:33#0, 知らん言語,
Morpheme,256#00:29:34#0,らん言語無理だってこの 情報量頭の中で処理するん無理,
Morpheme,256#00:29:38#0,だってウビフ語が高架差数のあたり サカルトベロ語が話されている,
Morpheme,256#00:29:42#0,ことでおなじみのグルジアのあたり で話されているのがウビフ語ですね,
Morpheme,256#00:29:46#0,俺結構頑張って情報処理してる 方だと思うよこれ,
Morpheme,256#00:29:49#0,ょっと力不足も否めない ですけど多めに見てもらってください,
Morpheme,256#00:29:52#0, 頑張ってんだけどなが6個 目の,
Morpheme,256#00:29:56#0,ない方は極端にいいですか ねシーンが6個しかないところ,
Morpheme,256#00:30:00#0, ロトカス語を,
Morpheme,256#00:30:01#0,うそう,
Morpheme,256#00:30:02#0, 要素をし覚えた,
