Type,Id,Token,Speaker
Morpheme,180#00:32:44#0,ヤンヤン ええやばいやばいすみませんすみませんでした,
Morpheme,180#00:32:47#0,ヤンヤン やばい言わんこと言うたすみません,
Morpheme,180#00:32:51#0,向井 元々自分の絵に対しては三文って書かなかったんですよ,
Morpheme,180#00:32:55#0,横に書いてある文字って書かなかったんですけど,
Morpheme,180#00:32:57#0,ヤンヤン 三文っていうのは,
Morpheme,180#00:32:59#0,向井 なんかね作品に対してこれこれはこういう作品で,
Morpheme,180#00:33:02#0,こういうところが素晴らしいみたいなのっていうのを賛って言うんですけど,
Morpheme,180#00:33:06#0,ヤンヤン 賛っていうのは賛が,
Morpheme,180#00:33:07#0,向井 自画自賛の賛ですね,
Morpheme,180#00:33:08#0,まああの誤名がついてないパターンもあるんですけど,
Morpheme,180#00:33:11#0,賛って言ってその賛文を自分の作品に自分で入れるように,
Morpheme,180#00:33:17#0,後はなってきたから自画自賛って言うんですよ,
Morpheme,180#00:33:20#0,元々は別の人が入れてたものを,
Morpheme,180#00:33:23#0,素晴らしい推薦状じゃないですけど,
Morpheme,180#00:33:25#0,推薦文みたいなのを書いてたのが,
Morpheme,180#00:33:27#0,ヤンヤン へえじゃあ本当に文字通りの四字熟語なんですね,
Morpheme,180#00:33:30#0,向井 そうなんです,
Morpheme,180#00:33:32#0,ヤンヤン 初めて知りました,
Morpheme,180#00:33:33#0,向井 全然関係ない話,
Morpheme,180#00:33:34#0,ヤンヤン すいません変なところ突いてしまって,
Morpheme,180#00:33:36#0,向井 せっかく綺麗にまとまってたのにね,
Morpheme,180#00:33:39#0,ヤンヤン ありがとうございます,
Morpheme,180#00:33:40#0,ヤンヤン 一つためになる話は増えましたがラジオがとっ散らかりました,
Morpheme,180#00:33:44#0,向井 はいということでね,
Morpheme,180#00:33:48#0,今日はクリスマスのねサンタクローについて学んできましたけど,
Morpheme,180#00:33:51#0,ヤンヤン そうですね,
Morpheme,180#00:33:52#0,向井 もうサンタクローの漢字は書けるようになったかな,
Morpheme,180#00:33:54#0,ヤンヤン 書けるよ書けます知ってるや書けます,
Morpheme,180#00:33:57#0,向井 ねえだから小学生レベルって言ったでしょ,
Morpheme,180#00:34:00#0,ヤンヤン めちゃくちゃいやあその知識レベルが小学生じゃないんだよ,
Morpheme,180#00:34:04#0,漢字は小学校で習うけど,
Morpheme,180#00:34:08#0,サンタクロースをサンタクローにしてるのがそもそもあんまり納得いってないですからね,
Morpheme,180#00:34:14#0,向井 納得じゃないからもう手紙に書いてるから,
Morpheme,180#00:34:16#0,ヤンヤン そうまあまあ書いてあるから仕方ないんですけど,
Morpheme,180#00:34:19#0,向井 そうそう納得とかじゃないから本人からの手紙なんで,
Morpheme,180#00:34:21#0,でも漢字の四文論に対してもわかるようになった?,
Morpheme,180#00:34:25#0,ヤンヤン はい,
Morpheme,180#00:34:27#0,向井 小型とか解とか形成とか四字文字とか,
Morpheme,180#00:34:31#0,ヤンヤン そう形成文字に関する新たな発見があったんでそれに関しては本当に嬉しかったです,
Morpheme,180#00:34:37#0,向井 素晴らしいそんな腰山くんに最後にプレゼントをあげます,
Morpheme,180#00:34:41#0,ヤンヤン おサンタさんだ,
Morpheme,180#00:34:43#0,向井 はいこれは何と読むでしょう,
Morpheme,180#00:34:45#0,ヤンヤン 待って待って待って待ってえプレゼント?,
Morpheme,180#00:34:49#0,向井 プレゼントです,
Morpheme,180#00:34:51#0,ヤンヤン プレゼントですか?,
Morpheme,180#00:34:52#0,向井 クイズ出すの好きでしょクイズ解くのも好きでしょ,
Morpheme,180#00:34:56#0,ヤンヤン 確かにクイズは好きなんですけど,
Morpheme,180#00:34:58#0,向井 視聴者さんには答え教えるんで,
Morpheme,180#00:35:01#0,ヤンヤン 僕見れないやつ,
Morpheme,180#00:35:03#0,ヤンヤン えでもなんだろうね奇変に計3つですよね,
Morpheme,180#00:35:08#0,向井 うんうん,
Morpheme,180#00:35:10#0,ヤンヤン 計3つ,
Morpheme,180#00:35:11#0,向井 答えられるかな?放送時間中に,
Morpheme,180#00:35:13#0,ヤンヤン もうそろそろ終わりに固まってるんだよな,
Morpheme,180#00:35:16#0,ヤンヤン もうPCMが大きくなってきてるんじゃないかな,
Morpheme,180#00:35:19#0,ヤンヤン どうしようもうあの全然わかんないんですけど,
Morpheme,180#00:35:24#0,向井 はいということでねお楽しみに,
Morpheme,180#00:35:27#0,向井 お楽しい時間のひらひらになってきました,
Morpheme,180#00:35:29#0,ヤンヤン 答えさせてくれない,
Morpheme,180#00:35:30#0,向井 ということで皆さん良いメリークリスマスを,
Morpheme,180#00:35:33#0,ヤンヤン クリスマスだから,
Morpheme,180#00:35:34#0,向井 お過ごしください,
Morpheme,180#00:35:36#0,ヤンヤン もうちょっともみ!,
Morpheme,180#00:35:37#0,向井 違う,
Morpheme,180#00:35:38#0,ヤンヤン 違った,
Morpheme,180#00:35:39#0,ヤンヤン え何だろう,
Morpheme,180#00:35:40#0,向井 良いクリスマスを,
Morpheme,180#00:35:41#0,ヤンヤン ありがとうございました,
Morpheme,181#00:00:00#0,【コメント】年末ですね,
Morpheme,181#00:00:07#0,年末ですね,
Morpheme,181#00:00:08#0,樋口 樋場くんやっぱ,
Morpheme,181#00:00:09#0,お知り合いとか多いから,
Morpheme,181#00:00:11#0,忘年会とか行く機会多いんじゃないですか,
Morpheme,181#00:00:13#0,樋口 まあまあ確かに予定はいくつか入ってますけど,
Morpheme,181#00:00:15#0,深井 それって聖母礼的なものですか,
Morpheme,181#00:00:18#0,それとも御用の的なものですか,
Morpheme,181#00:00:21#0,樋口 なんですか,
Morpheme,181#00:00:22#0,深井 弁債なのかな,
Morpheme,181#00:00:23#0,主催のみですか,
Morpheme,181#00:00:27#0,樋口 主催というのは,
Morpheme,181#00:00:29#0,深井 じゃあもしかして年夜飯とかですか,
Morpheme,181#00:00:32#0,樋口 年夜飯,
Morpheme,181#00:00:34#0,深井 えっ中国式,
Morpheme,181#00:00:36#0,樋口 いやえっと,
Morpheme,181#00:00:37#0,深井 えっじゃあ台湾式ですか,
Morpheme,181#00:00:39#0,ウェイヤーですか,
Morpheme,181#00:00:42#0,樋口 えっ,
Morpheme,181#00:00:44#0,樋口 忘年会ってそんなに形式あるんですか,
Morpheme,181#00:00:47#0,深井 ええええ昔からいろんな形式あります,
Morpheme,181#00:00:51#0,樋口 すいません忘年会としてしか認識してないです,
Morpheme,181#00:00:55#0,深井 そのタイプの方,
Morpheme,181#00:00:56#0,樋口 そのバカにされてるのだけはわかったぞなんか,
Morpheme,181#00:00:59#0,深井 はいということでですね,
Morpheme,181#00:01:04#0,今日は忘年会についてお話をしていきます,
Morpheme,181#00:01:07#0,樋口 さっそくバカにされましたけどね,
Morpheme,181#00:01:10#0,皆さん僕がバカにされたってことは,
Morpheme,181#00:01:12#0,皆さんも大半バカにされてると思いますよ,
Morpheme,181#00:01:14#0,深井 いやバカにしてるつもりはないんですけど,
Morpheme,181#00:01:17#0,それだけね忘年会っていうものが,
Morpheme,181#00:01:20#0,あのもともとすごい抗議に分かれていたんですよ,
Morpheme,181#00:01:24#0,それでまあ忘年会の期限っていうものをね,
Morpheme,181#00:01:27#0,たどろうと思っていろいろ調べてみたんです,
Morpheme,181#00:01:30#0,でもね期限という期限っていうものに当たらなかったんですよね,
Morpheme,181#00:01:35#0,樋口 はあなるほど,
Morpheme,181#00:01:37#0,まあだって宴会ですからね,
Morpheme,181#00:01:38#0,深井 そうなんですよまさにそれで,
Morpheme,181#00:01:41#0,樋口 だってもう忘年会っていう名前自体,
Morpheme,181#00:01:44#0,なんか小読みができた段階でできてそうな,
Morpheme,181#00:01:48#0,深井 そうなんですよね,
Morpheme,181#00:01:49#0,だから明確な時代のある点っていうのがなくて,
Morpheme,181#00:01:52#0,それによって学者さんたちによって,
Morpheme,181#00:01:56#0,研究がされてこなかった分野なんですよね,
Morpheme,181#00:01:59#0,樋口 ああまあだって使用がなさそう,
Morpheme,181#00:02:02#0,深井 そうただそれをしてくれた先生というのがありまして,
Morpheme,181#00:02:07#0,樋口 忘年会の研究ですか,
Morpheme,181#00:02:08#0,深井 そうなんですよ,
Morpheme,181#00:02:10#0,樋口 へえ,
Morpheme,181#00:02:11#0,深井 それがねもう明確にとっても分かりやすいタイトル,
Morpheme,181#00:02:14#0,樋口 あすごい,
Morpheme,181#00:02:15#0,樋口 忘年会 深井 忘年会,
Morpheme,181#00:02:17#0,樋口 いいですねこの本,
Morpheme,181#00:02:19#0,深井 そうなんですよ,
Morpheme,181#00:02:20#0,でこれでどうしてその研究がされてこなかったのかっていうことと,
Morpheme,181#00:02:25#0,でこの園田先生っていうのが研究した結果,
Morpheme,181#00:02:29#0,そのね起源自体が滝に渡る,
Morpheme,181#00:02:31#0,でそれが集結して今の形の忘年会に集まってきたんじゃないかっていうようなことをね,
Morpheme,181#00:02:36#0,唱えているんですよ,
Morpheme,181#00:02:38#0,樋口 なるほど面白そうですけど,
Morpheme,181#00:02:40#0,ゆる書道学ラジオですよね,
Morpheme,181#00:02:43#0,深井 そう,
Morpheme,181#00:02:45#0,深井 これがね関係あるんですよ,
Morpheme,181#00:02:47#0,樋口 ああなるほどどういう形に繋がるんでしょうね,
Morpheme,181#00:02:50#0,深井 まずね最初の文献が室町時代なんです,
Morpheme,181#00:02:53#0,樋口 ああ最初の文献引っ張ってくんの好きですね,
Morpheme,181#00:02:57#0,深井 ええ最初の一時資料に当たりたいじゃない,
Morpheme,181#00:03:02#0,樋口 そうですよね,
Morpheme,181#00:03:03#0,深井 間違ってるってすぐ言われちゃうから,
Morpheme,181#00:03:05#0,で今回はですねサンタクローとは違いますよ,
Morpheme,181#00:03:08#0,巻物見ました,
Morpheme,181#00:03:09#0,樋口 ああ巻物,
Morpheme,181#00:03:11#0,そうか巻物の時代なんだ,
Morpheme,181#00:03:13#0,深井 そうしかも全44巻,
Morpheme,181#00:03:15#0,樋口 44巻44巻あるってことですか,
Morpheme,181#00:03:17#0,深井 44巻ある,
Morpheme,181#00:03:18#0,樋口 すご,
Morpheme,181#00:03:19#0,深井 それの中で忘年会の記載のあるところを探しまして,
Morpheme,181#00:03:23#0,その中でねまあちょっと面白い話,
Morpheme,181#00:03:25#0,それこそ前回もした次元のお話とか,
Morpheme,181#00:03:28#0,っていうのもちょっと解説できるようなこともありましたし,
Morpheme,181#00:03:31#0,まずね忘年会自体が日本でどうやって形成されていったのか,
Morpheme,181#00:03:34#0,っていうこと自体も結構面白いので,
Morpheme,181#00:03:36#0,樋口 おお,
Morpheme,181#00:03:37#0,深井 一緒に見ていきたいなと思います,
Morpheme,181#00:03:39#0,樋口 すごいちなみにですけど巻物44巻読んだんですか,
Morpheme,181#00:03:44#0,深井 それ全部は読めてないですけど,
Morpheme,181#00:03:46#0,一応忘年会の12月21日に記載があるって書いてあったので,
Morpheme,181#00:03:51#0,全44巻の12月21日っていうところを探して,
Morpheme,181#00:03:55#0,樋口 なるほど,
Morpheme,181#00:03:57#0,日付で作印できる感じですね,
Morpheme,181#00:03:59#0,深井 そこだけ探したのでまだね良かったけれども,
Morpheme,181#00:04:03#0,樋口 なるほど良かったですね,
Morpheme,181#00:04:05#0,もう哲也を繰り返して44巻読んできましたって言われたら,
Morpheme,181#00:04:08#0,どうしようかと,
Morpheme,181#00:04:09#0,深井 そうそうそれでもなかなか大変でしたけどね,
Morpheme,181#00:04:12#0,この中に書いてあった年号と若干違ったんですよ,
Morpheme,181#00:04:16#0,樋口 ああなるほど,
Morpheme,181#00:04:17#0,深井 だからあれって思って書いてあるのと違うって思って,
Morpheme,181#00:04:20#0,樋口 日付を当たった結果間違いとおぼしきものが見つかった,
Morpheme,181#00:04:22#0,深井 そうなんですよね,
Morpheme,181#00:04:23#0,だから間違いなのか関数のまとめ方が違ったりするのかもしれないので,
Morpheme,181#00:04:28#0,それはどっちが正しいなんてことは言えないんですけど,
Morpheme,181#00:04:30#0,樋口 前々から一応気にはなってたことなんですけど,
Morpheme,181#00:04:36#0,忘年会には一家言がありましてってほどではなく,
Morpheme,181#00:04:39#0,ちょっと思ってたことがありまして,
Morpheme,181#00:04:42#0,他の言語でなんていうのか知らないんですけど,
Morpheme,181#00:04:44#0,忘年会っていう表記めっちゃおしゃれじゃないですか,
Morpheme,181#00:04:47#0,深井 年忘れの会,
Morpheme,181#00:04:50#0,樋口 年を忘れる会ってちょっとなんかポエミというか,
Morpheme,181#00:04:53#0,年末会とかじゃなくて年を忘れる会って表記してるのが,
Morpheme,181#00:04:58#0,なんかかっこいいなと思って毎年忘年会の時期に思ってました,
Morpheme,181#00:05:01#0,深井 それ思ってたんだったら今回の会めちゃくちゃ面白く聞けると思います,
Morpheme,181#00:05:05#0,樋口 マジですか,
Morpheme,181#00:05:07#0,深井 そうしたんですよ,
Morpheme,181#00:05:08#0,元々がその年忘れっていう表記が一番初めなんですけど,
Morpheme,181#00:05:12#0,その頃はまだねこの浮き一年を忘れるみたいな意味合いは入っていなくて,
Morpheme,181#00:05:18#0,そうなんですよ,
Morpheme,181#00:05:22#0,一年間の苦労を忘れるっていうふうになったのかっていうことだったりとか,
Morpheme,181#00:05:26#0,年忘れから忘年会っていう表記が初めてできるようになった時とか,
Morpheme,181#00:05:30#0,そういうのもねたどっていけるので,
Morpheme,181#00:05:33#0,ぜひ聞いてください,
Morpheme,181#00:05:34#0,樋口 いいですねありがとうございます,
Morpheme,181#00:05:36#0,深井 いやまさかまさかそれをおしゃれと思っていただいてたなんて,
Morpheme,181#00:05:39#0,樋口 忘年会のなんなんですかって,
Morpheme,181#00:05:41#0,樋口 忘年会を売り込む営業の人ですか,
Morpheme,181#00:05:46#0,深井 お願い進行委員会です,
Morpheme,181#00:05:49#0,【次の話題】,
Morpheme,181#00:05:51#0,はいじゃあですね今もちょっと言ったんですけど,
Morpheme,181#00:05:54#0,前提として辞書的な意味合いっていうのをね共有したいなと思います,
Morpheme,181#00:06:00#0,忘年という言葉国語辞典によると,
Morpheme,181#00:06:03#0,一つ目は自分の老いを忘れるほど面白く思うこと,
Morpheme,181#00:06:08#0,樋口 忘年,
Morpheme,181#00:06:10#0,深井 でもう一つが年齢の差を気に留めないこと,
Morpheme,181#00:06:14#0,樋口 なるほど,
Morpheme,181#00:06:16#0,深井 で三つ目にその年の苦労を忘れること,
Morpheme,181#00:06:20#0,年忘れっていうのがあります,
Morpheme,181#00:06:22#0,樋口 この時に年が1年間の意味で使われてるってことですね,
Morpheme,181#00:06:24#0,深井 そうなんですよね,
Morpheme,181#00:06:25#0,ちなみに中国とかでは三つ目の意味はないらしいです,
Morpheme,181#00:06:30#0,樋口 忘年的な表記はするけれども,
Morpheme,181#00:06:34#0,1と2の意味しか使ってない,
Morpheme,181#00:06:36#0,深井 年の差を感じないみたいなそっちの意味の方がありますね,
Morpheme,181#00:06:40#0,実際にその年忘れっていう言葉が,
Morpheme,181#00:06:45#0,初めて出た室町時代の書物を見ていこうかなと思うんですが,
Morpheme,181#00:06:51#0,関門日記ですね,
Morpheme,181#00:06:53#0,該当歌唱が,
Morpheme,181#00:06:55#0,12月21日の記載にあるんですけれども,
Morpheme,181#00:07:01#0,樋口 また古い文献のPDFを見せられておりますけれども,
Morpheme,181#00:07:06#0,深井 実際の記録というか,
Morpheme,181#00:07:08#0,関文みたいに書かれているものは,
Morpheme,181#00:07:10#0,字幕で出してもらいます,
Morpheme,181#00:07:12#0,意味の方だけ今は言いますね,
Morpheme,181#00:07:14#0,最初に一杯酒を飲んでから,
Morpheme,181#00:07:17#0,連歌会を始め,
Morpheme,181#00:07:19#0,百姻が終わってから本格的に酒になり,
Morpheme,181#00:07:22#0,乱舞するまで盛り上がった,
Morpheme,181#00:07:24#0,その教主は年忘れのようだ,
Morpheme,181#00:07:27#0,樋口 連歌会っていうのは,
Morpheme,181#00:07:31#0,深井 歌を繋いでいく歌詞が,
Morpheme,181#00:07:34#0,連歌会ですね,
Morpheme,181#00:07:36#0,樋口 そういう字ですね,
Morpheme,181#00:07:38#0,とにかくどんちゃん騒ぎするやつだぜって書いてある,
Morpheme,181#00:07:43#0,深井 歌ってとにかく全部読み終わったから,
Morpheme,181#00:07:46#0,連歌会っていうサークルみたいなのがあったんですよね,
Morpheme,181#00:07:49#0,それが終わってからまず飲んで,
Morpheme,181#00:07:52#0,どんどん飲んで乱舞するまでにもなったっていう記載があります,
Morpheme,181#00:07:56#0,樋口 要は現代で言うカラオケ飲みってことですよね,
Morpheme,181#00:07:58#0,深井 あっほんとそんな感じそんな感じ,
Morpheme,181#00:08:00#0,それがねここに書いてあるんです,
Morpheme,181#00:08:03#0,連歌って書いてあるんです,
Morpheme,181#00:08:05#0,樋口 連は言えない,
Morpheme,181#00:08:07#0,深井 で歌がなんで読めないかっていうと,
Morpheme,181#00:08:09#0,これね普通の歌詞では,
Morpheme,181#00:08:11#0,歌は私たちが知ってる歌,
Morpheme,181#00:08:13#0,可能の歌を二つ繋げて,
Morpheme,181#00:08:15#0,ケツっていう字なんですけど,
Morpheme,181#00:08:17#0,ここに実際書かれているものは,
Morpheme,181#00:08:20#0,そのケツの方が抜けてる,
Morpheme,181#00:08:22#0,可能の歌が二つに繋がってる,
Morpheme,181#00:08:24#0,それだけが書かれてるんですよ,
Morpheme,181#00:08:26#0,ヤンヤン 可能の歌って言われたら,
Morpheme,181#00:08:28#0,面影は見えますね,
Morpheme,181#00:08:30#0,深井 面影あるでしょそうなんですそうなんです,
Morpheme,181#00:08:32#0,ここで樋口山君に問題です,
Morpheme,181#00:08:35#0,歌という字,
Morpheme,181#00:08:37#0,こっちじゃない方です,
Morpheme,181#00:08:39#0,いつも思っている,
Morpheme,181#00:08:41#0,樋口 いつも見てる歌,
Morpheme,181#00:08:43#0,深井 あの歌という字は何文字でしょうか,
Morpheme,181#00:08:45#0,小型文字かな,
Morpheme,181#00:08:49#0,四字文字かな,
Morpheme,181#00:08:51#0,何文字かな,
Morpheme,181#00:08:53#0,樋口 歌って音が,
Morpheme,181#00:08:55#0,左側のパーツにも,
Morpheme,181#00:08:57#0,歌という字にも含まれている,
Morpheme,181#00:08:59#0,ということは,
Morpheme,181#00:09:01#0,形成文字なんじゃないですか,
Morpheme,181#00:09:03#0,深井 お見事,
Morpheme,181#00:09:05#0,素晴らしい,
Morpheme,181#00:09:07#0,樋口 当てちゃった,
Morpheme,181#00:09:09#0,深井 形成文字なんですけど,
Morpheme,181#00:09:11#0,ここで前回私が,
Morpheme,181#00:09:13#0,少し濁したことがありました,
Morpheme,181#00:09:15#0,復習しておくと,
Morpheme,181#00:09:19#0,まず小型文字は形を作ったもの,
Morpheme,181#00:09:21#0,四字文字というのは,
Morpheme,181#00:09:23#0,場所を表したりとか状態を表す記号,
Morpheme,181#00:09:25#0,樋口 上下とかそういうやつですね,
Morpheme,181#00:09:27#0,深井 下位文字というのは,
Morpheme,181#00:09:29#0,小型文字と小型文字と合わせたもの,
Morpheme,181#00:09:31#0,形成文字というのは音と意味を,
Morpheme,181#00:09:33#0,合わせたものなんですけど,
Morpheme,181#00:09:35#0,少し形成の音の方側にも,
Morpheme,181#00:09:39#0,ちょっとした意味が含まれているんじゃないかしら,
Morpheme,181#00:09:41#0,いやでもそうじゃないかもしれないかしら,
Morpheme,181#00:09:43#0,みたいな話をしましたね,
Morpheme,181#00:09:45#0,今回はがっつり,
Morpheme,181#00:09:47#0,意味を含んでいるんです,
Morpheme,181#00:09:49#0,まずですね,
Morpheme,181#00:09:51#0,この,
Morpheme,181#00:09:53#0,ケツの方側なんですけど,
Morpheme,181#00:09:55#0,樋口 歌の右側,
Morpheme,181#00:09:57#0,深井 右側ですね,
Morpheme,181#00:09:59#0,かけるっていう方側,
Morpheme,181#00:10:01#0,それは人が,
Morpheme,181#00:10:03#0,口を開いた,
Morpheme,181#00:10:05#0,っていう形成文字なんです,
Morpheme,181#00:10:07#0,樋口 あー,
Morpheme,181#00:10:09#0,樋口 あくび,
Morpheme,181#00:10:11#0,深井 小型文字なんです,
Morpheme,181#00:10:13#0,樋口 あくびってこういう字入りますよね,
Morpheme,181#00:10:15#0,深井 そうそうあくびこの字ですよね,
Morpheme,181#00:10:17#0,そうなんですよだからこれは,
Morpheme,181#00:10:19#0,小型文字なんですけど,
Morpheme,181#00:10:21#0,歌うっていう字は,
Morpheme,181#00:10:23#0,こっちの可能のかを,
Morpheme,181#00:10:25#0,2つ繋がっているもの,
Morpheme,181#00:10:27#0,そっちも歌うっていう意味を持っている,
Morpheme,181#00:10:29#0,会意文字なんです,
Morpheme,181#00:10:31#0,樋口 えー,
Morpheme,181#00:10:33#0,可能のか2つで,
Morpheme,181#00:10:35#0,歌うっていうニュアンスを含む,
Morpheme,181#00:10:37#0,深井 含むっていうか本当に歌うっていう,
Morpheme,181#00:10:39#0,意味でその漢字そのものがあるんです,
Morpheme,181#00:10:41#0,樋口 そういう字がある,
Morpheme,181#00:10:43#0,深井 だからさっきの関門日記にも,
Morpheme,181#00:10:45#0,字で書かれてたでしょあれは省略されたわけじゃなくて,
Morpheme,181#00:10:47#0,樋口 あーそういう字なんだ,
Morpheme,181#00:10:49#0,深井 あの文字があるんです,
Morpheme,181#00:10:51#0,樋口 そういう歌うっていう意味の字なんだ,
Morpheme,181#00:10:53#0,深井 なんですよ,
Morpheme,181#00:10:55#0,え、じゃあこっち意味の方でも良くないって,
Morpheme,181#00:10:57#0,なりません?,
Morpheme,181#00:10:59#0,樋口 確かに,
Morpheme,181#00:11:01#0,じゃあ歌うのと口を大きく開けるっていう,
Morpheme,181#00:11:03#0,意味だけ,
Morpheme,181#00:11:05#0,意味に注目した,
Morpheme,181#00:11:07#0,意味のみに特化した部分を合わせて,
Morpheme,181#00:11:09#0,今の歌うができあがる,
Morpheme,181#00:11:11#0,深井 そうなんですよ,
Morpheme,181#00:11:13#0,その音の部分が完全に,
Morpheme,181#00:11:15#0,意味もちゃんと説明している,
Morpheme,181#00:11:17#0,ものっていうのを,
Morpheme,181#00:11:19#0,特別に液性っていう風に呼びます,
Morpheme,181#00:11:21#0,樋口 液性,
Morpheme,181#00:11:23#0,深井 液性っていうのはちょっと説明しづらいんですけど,
Morpheme,181#00:11:25#0,またって言ったらいいのかな,
Morpheme,181#00:11:27#0,樋口 どういう字ですか,
Morpheme,181#00:11:29#0,深井 漢文でしか多分皆さん,
Morpheme,181#00:11:31#0,見かけたことがないんじゃないかな,
Morpheme,181#00:11:33#0,この液性なんて説明すればいい,
Morpheme,181#00:11:35#0,樋口 あー,
Morpheme,181#00:11:37#0,深井 漢文でまた,
Morpheme,181#00:11:39#0,何なのか,
Morpheme,181#00:11:41#0,樋口 あーあるあるある,
Morpheme,181#00:11:43#0,習った習った,
Morpheme,181#00:11:45#0,深井 形だけを説明するのであれば,
Morpheme,181#00:11:47#0,赤っていう字の下の部分っていう感じですかね,
Morpheme,181#00:11:49#0,鍋蓋に赤の下の部分を,
Morpheme,181#00:11:51#0,足したような形,
Morpheme,181#00:11:53#0,それで液性っていう風に,
Morpheme,181#00:11:55#0,言います,
Morpheme,181#00:11:57#0,そうなんですよね,
Morpheme,181#00:11:59#0,だからしっかりと意味まで含んでいるものを,
Morpheme,181#00:12:01#0,液性っていう風に言って,
Morpheme,181#00:12:03#0,樋口 だから意味も音もあるよっていう,
Morpheme,181#00:12:05#0,深井 しっかりとそれを表現している,
Morpheme,181#00:12:07#0,この前,
Morpheme,181#00:12:09#0,あるあるっていう字で説明しましたけど,
Morpheme,181#00:12:11#0,あれは怪しいですけど,
Morpheme,181#00:12:13#0,ただちょっと意味が含んでるんじゃないかな,
Morpheme,181#00:12:15#0,くらいの時は液性とは,
Morpheme,181#00:12:17#0,呼ばないんですよね,
Morpheme,181#00:12:19#0,ちょっと近いものを引っ張ってきたんじゃないか,
Morpheme,181#00:12:21#0,っていう風になってます,
Morpheme,181#00:12:23#0,樋口 えー,
Morpheme,181#00:12:25#0,すごいなんか今,
Morpheme,181#00:12:27#0,もうすでに感動が,
Morpheme,181#00:12:29#0,感動,
Morpheme,181#00:12:31#0,カー二つ並べて省略して書いてやがるのかな,
Morpheme,181#00:12:33#0,と思ってたら,
Morpheme,181#00:12:35#0,深井 違うんですよ,
Morpheme,181#00:12:37#0,深井 いやこれで漢字なんです,
Morpheme,181#00:12:39#0,じゃあね,
Morpheme,181#00:12:41#0,忘年会の起源の話に話を戻しましょうか,
Morpheme,181#00:12:43#0,先ほど,
Morpheme,181#00:12:45#0,関門日記から,
Morpheme,181#00:12:47#0,同好会とかサークルっぽい流れで,
Morpheme,181#00:12:49#0,それの能界的な,
Morpheme,181#00:12:51#0,年忘れの例を見ていただいた,
Morpheme,181#00:12:53#0,と思うんですけれども,
Morpheme,181#00:12:55#0,もう少しだけ儀礼的な発症,
Morpheme,181#00:12:57#0,っていうのも見ていこうかなと,
Morpheme,181#00:12:59#0,深井 なるほど,
Morpheme,181#00:13:01#0,深井 それがですね冒頭に私が,
Morpheme,181#00:13:03#0,わけのわからない暗号のように,
Morpheme,181#00:13:05#0,樋口 馬鹿にされたやつだ,
Morpheme,181#00:13:07#0,深井 聖母礼っていう,
Morpheme,181#00:13:09#0,儀礼があったんですけど,
Morpheme,181#00:13:11#0,それはねもちろん関門日記にも載ってるんです,
Morpheme,181#00:13:13#0,儀礼的なものなので天皇とかも行っていた,
Morpheme,181#00:13:15#0,樋口 そう幕下ってられたんで,
Morpheme,181#00:13:17#0,全然確認とれてなかったんですけど,
Morpheme,181#00:13:19#0,聖母ってもしかしてお聖母の聖母ですか,
Morpheme,181#00:13:21#0,深井 そうなんですよ,
Morpheme,181#00:13:23#0,深井 今漢字の補助を入れようと思ったら,
Morpheme,181#00:13:25#0,ありがとうございます,
Morpheme,181#00:13:27#0,お聖母の聖に礼儀の礼ですね,
Morpheme,181#00:13:29#0,聖母礼っていいます,
Morpheme,181#00:13:31#0,このフォーマルな,
Morpheme,181#00:13:33#0,フォーマルっていうのはお酒とかは,
Morpheme,181#00:13:35#0,飲むんですけどそれは対面で飲んで,
Morpheme,181#00:13:37#0,そのまま一礼して終わるとか,
Morpheme,181#00:13:39#0,そういう形で一つの儀式だったんですね,
Morpheme,181#00:13:41#0,なので決してどんなに盛り上がろうとも,
Morpheme,181#00:13:43#0,盛り上がりもしないんですけど,
Morpheme,181#00:13:45#0,乱舞はしない,
Morpheme,181#00:13:47#0,樋口 さっきの文献には乱舞するって書いてある,
Morpheme,181#00:13:49#0,深井 乱舞するって書いてある,
Morpheme,181#00:13:51#0,絶対に乱舞はしないんですよね,
Morpheme,181#00:13:53#0,樋口 あの文献によると,
Morpheme,181#00:13:55#0,乱舞までしなきゃいけないってことですもんね,
Morpheme,181#00:13:57#0,深井 まあそれくらい楽しい会ではあるんでしょうね,
Morpheme,181#00:14:01#0,そうそう,
Morpheme,181#00:14:03#0,これがね武士の社会になっても,
Morpheme,181#00:14:05#0,同じようなことがあって,
Morpheme,181#00:14:07#0,聖母礼っていう言い方もあったし,
Morpheme,181#00:14:09#0,あとは最初に言ってた,
Morpheme,181#00:14:11#0,御用能っていうのもそういう役割をしていたみたいです,
Morpheme,181#00:14:13#0,御用能っていうのは,
Morpheme,181#00:14:15#0,恩って字,
Morpheme,181#00:14:17#0,お礼のお,
Morpheme,181#00:14:19#0,恩っていう字に,
Morpheme,181#00:14:21#0,幼児の幼,
Morpheme,181#00:14:23#0,に能才の能,
Morpheme,181#00:14:25#0,樋口 ああ御用だ御用だっつってる,
Morpheme,181#00:14:27#0,深井 そうそうその御用の能ですね,
Morpheme,181#00:14:29#0,というのがそれもフォーマルなものだったんですけど,
Morpheme,181#00:14:31#0,武士の場合は面白くって,
Morpheme,181#00:14:33#0,そういう儀式的なものをやった後に,
Morpheme,181#00:14:35#0,いわば二次会的に,
Morpheme,181#00:14:37#0,気の合う人たちと,
